Pump pulses;Hypo. tank level;Chlorine setpoint;Dosing pump;UV percentage;Flow;Influent turbidity;Effluent turbidity;pH;Coagulant PPM
55.35;50.25;0.7;1;32.17;91.25;10.11;0.83;7.81;18.14
41.06;75.06;0.7;2;30.5;91.72;5.34;0.08;8.71;17.06
64.35;37.19;0.7;1;33.02;94.84;0.58;0.24;8.7;0
39.71;66.87;0.7;2;31.8;91.41;0.56;0.28;9.03;0
41.06;64.06;0.7;2;32.39;90.16;0.9;0.5;9.05;0
51.97;38.31;0.7;2;32.44;97.34;0.58;0.26;8.58;0
47.47;84;0.7;1;31.51;90.16;0.55;0.27;8.79;0
63.9;74.94;1;2;19.43;93.44;11.83;1.96;8.81;16.92
41.74;67.12;0.7;2;34.38;97.03;0.56;0.29;8.84;0
40.95;65.69;0.7;2;34.85;99.84;0.55;0.28;9.07;0
56.92;78.56;0.7;1;25.67;100;0.61;0.32;8.78;0
50.51;73.5;0.7;2;18.51;86.41;1.31;0.7;8.94;0
44.33;76.56;0.7;2;27.47;96.25;0.55;0.26;8.64;0
62.1;60.12;0.7;1;34.07;96.25;2.53;1.12;8.21;0
51.86;67.62;0.7;1;32.22;92.34;0.58;0.3;8.91;0
39.26;65.81;0.7;2;33.27;94.53;0.54;0.28;9.02;0
56.92;64.94;0.7;1;33.43;96.25;2.25;1.06;9.34;0
58.56;52.06;0.7;1;31.47;88.91;2.43;1.26;7.93;0
41.74;67.06;0.7;2;34.44;97.81;0.57;0.29;8.88;0
58.39;78.5;0.7;1;25.64;99.53;0.61;0.31;8.83;0
57.6;78.75;0.7;1;26.1;95.16;0.61;0.32;8.8;0
44.33;58.94;0.7;2;32.68;92.03;1.54;0.86;8.22;0
49.84;84.06;0.7;1;31.71;88.44;0.84;0.33;8.71;0
54.13;47.5;0.7;1;32.08;89.22;1.52;1.02;7.94;0
60.75;61.13;1;1;26.47;74.06;6.77;3.11;8.19;19.77
41.63;67;0.7;2;34.19;98.28;0.58;0.29;8.97;0
42.86;64.25;0.7;2;32.68;92.19;0.97;0.56;9.02;0
42.97;68.81;0.7;2;36.33;101.41;0.65;0.29;8.72;0
44.55;72.31;0.7;2;22.59;86.72;0.94;0.52;8.81;0
41.74;67.12;0.7;2;33.91;97.34;0.57;0.29;8.86;0
49.95;84.19;0.7;1;32;91.25;0.87;0.31;8.73;0
52.2;73.62;0.7;2;17.34;84.69;1.39;0.77;8.91;0
41.06;65.69;0.7;2;35.62;99.69;0.54;0.28;9.06;0
50.96;39.75;0.7;2;30.3;99.22;0.64;0.33;8.62;0
46.46;59.31;0.7;2;33.96;94.69;1.84;0.99;8.23;0
53.32;64.75;0.7;1;32.13;88.44;1.48;0.74;9.41;0
62.55;60.12;0.7;1;33.32;95;2.5;1.11;8.21;0
42.41;86.19;0.7;2;33.28;99.06;0.61;0.24;8.63;0
68.06;39.06;0.7;1;31.66;97.66;0.61;0.28;8.59;0
44.33;58.81;0.7;2;32.81;93.44;1.56;0.91;8.22;0
46.46;72.94;0.7;2;21.25;84.22;1.03;0.54;8.82;0
51.41;66.31;0.7;1;34.98;100.31;0.54;0.28;8.96;0
45.9;72.87;0.7;2;21.62;83.28;1.02;0.52;8.76;0
58.5;69.87;0.7;1;33.93;96.87;0.73;0.42;9;0
44.66;76.5;0.7;2;27.43;95.62;0.54;0.26;8.65;0
59.74;69.94;0.7;1;33.01;94.06;0.75;0.42;8.99;0
46.17;51.13;0.7;2;33.62;95.16;1.36;0.99;8.01;0
56.59;69.69;0.7;1;30.11;85.78;0.72;0.39;8.84;0
50.4;69;0.7;1;32.6;89.69;0.66;0.28;8.84;0
44.33;59;0.7;2;32.72;94.69;1.49;0.86;8.22;0
51.86;66.44;0.7;1;33.78;95.62;0.55;0.28;8.89;0
50.29;73.37;0.7;2;18.83;86.56;1.26;0.66;8.98;0
65.25;37.88;0.7;1;32.7;98.28;0.61;0.25;8.63;0
55.8;78.25;0.7;1;26.39;97.5;0.58;0.3;8.8;0
56.47;69.75;0.7;1;31.6;87.03;0.73;0.4;8.88;0
37.13;84.87;0.7;2;32.55;90.47;0.58;0.22;8.69;0
42.86;60.56;0.7;2;32.77;93.28;4.63;0.81;8.14;19.05
52.87;38.63;0.7;2;32.18;101.25;0.61;0.28;8.57;0
43.2;67.25;0.7;2;36.78;103.59;0.6;0.29;8.86;0
50.4;68.94;0.7;1;32.41;91.09;0.65;0.28;8.83;0
47.93;70.87;0.7;2;32.29;91.25;1.07;0.61;8.94;0
54.34;69.81;0.7;1;31.31;87.19;0.72;0.4;8.93;0
53.44;69.12;0.7;1;34.76;96.56;0.69;0.27;8.94;0
63;41.13;0.7;1;28.07;92.81;0.84;0.46;8.56;0
56.48;52.88;0.7;2;33.93;101.87;2.47;1.28;8.06;0
47.93;70.75;0.7;2;32.85;91.41;1.27;0.66;9;0
41.06;64.06;0.7;2;32.64;90.16;0.9;0.51;9.11;0
54.23;82.88;0.7;1;27.05;91.56;2.72;0.81;8.71;0
48.84;51.44;0.7;2;34.96;98.28;1.48;1.02;7.96;0
58.16;69.87;0.7;1;34.32;98.59;0.75;0.42;9.01;0
43.65;58.87;0.7;2;31.78;88.59;1.5;0.86;8.22;0
49.28;75.31;0.7;2;26.03;101.25;0.72;0.32;8.66;0
63.79;40.88;0.7;1;28.39;95.62;0.78;0.46;8.51;0
36;84.62;0.7;2;31.25;86.56;0.58;0.22;8.71;0
54.11;47.44;0.7;1;30.52;85.62;1.49;0.99;7.96;0
39.49;68.25;0.7;2;32.94;91.41;0.61;0.28;8.77;0
44.44;64.19;0.7;2;34.8;99.37;1.02;0.57;9.07;0
43.42;72.37;0.7;2;22.52;84.53;0.99;0.52;8.81;0
37.69;84.62;0.7;2;33.3;93.59;0.61;0.22;8.68;0
40.05;83.37;0.7;2;32.15;95.62;0.61;0.26;8.76;0
41.74;68.62;0.7;2;34.06;97.66;0.64;0.29;8.75;0
39.38;68.37;0.7;2;32.06;91.87;0.6;0.28;8.86;0
55.57;52.88;0.7;2;33.67;97.66;2.49;1.31;8.06;0
44.78;75.94;0.7;2;28.08;94.37;0.6;0.24;8.62;0
68.06;39.06;0.7;1;31.66;96.87;0.61;0.28;8.57;0
46.8;76.69;0.7;2;27.5;99.53;0.55;0.26;8.56;0
53.32;64.75;0.7;1;32.52;89.84;1.44;0.73;9.4;0
48.29;51.5;0.7;2;34.58;99.06;1.46;1.02;7.95;0
40.05;83.44;0.7;2;32.09;95;0.61;0.26;8.76;0
44.66;76.87;0.7;2;27.35;93.91;0.64;0.28;8.46;0
58.5;78.87;0.7;1;25.03;98.12;0.61;0.39;8.83;0
67.28;39.06;0.7;1;31.74;93.44;0.64;0.28;8.61;0
46.08;48.31;0.7;2;30.57;85.78;1.67;1.08;7.94;0
49.73;69.19;0.7;1;33.95;96.09;0.67;0.21;8.88;0
41.06;65.69;0.7;2;36.21;100.31;0.55;0.28;9.06;0
45.45;72.75;0.7;2;21.78;86.09;0.97;0.52;8.76;0
38.25;83.81;0.7;2;31.8;95.47;0.58;0.26;8.74;0
44.33;59.06;0.7;2;32.75;92.81;1.53;0.86;8.22;0
54;40.12;0.7;2;29.57;101.41;0.72;0.37;8.54;0
60.08;71.5;0.7;1;31.03;86.87;1.53;0.84;9.16;0
50.17;73.37;0.7;2;18.06;87.19;1.23;0.66;8.98;0
46.46;59.19;0.7;2;34.14;97.19;1.65;0.93;8.23;0
44.55;76.44;0.7;2;27.68;96.09;0.55;0.24;8.63;0
54.99;47.75;0.7;1;31.22;87.81;1.56;1.04;7.92;0
38.48;65.62;0.7;2;31.79;90.31;0.61;0.28;9.11;0
42.97;68.81;0.7;2;35.92;102.81;0.65;0.29;8.72;0
44.1;80.81;0.7;2;21.73;89.69;0.9;0.49;8.89;0
51.08;66.31;0.7;1;34.72;99.69;0.56;0.28;8.98;0
43.2;72.44;0.7;2;22.65;87.19;1.06;0.57;8.8;0
41.06;65.75;0.7;2;34.74;99.22;0.55;0.28;9.05;0
52.99;38.5;0.7;2;32.26;105.31;0.61;0.28;8.56;0
58.74;48.87;0.7;1;31.64;90.31;1.89;1.13;7.89;0
43.31;64.37;0.7;2;33.61;94.06;1.02;0.59;8.84;0
48.29;51.5;0.7;2;35.4;98.75;1.5;1.02;7.95;0
50.4;68.94;0.7;1;32.05;91.87;0.65;0.27;8.83;0
46.91;76.69;0.7;2;27.41;100.16;0.55;0.26;8.56;0
52.99;38.38;0.7;2;32.29;101.87;0.61;0.28;8.56;0
55.96;49.81;1;2;31.09;85.94;3.92;2.11;7.78;18.91
35.44;84.44;0.7;2;30.5;84.69;0.58;0.22;8.73;0
39.38;68.25;0.7;2;32.68;91.25;0.6;0.28;8.79;0
46.8;73.25;0.7;2;19.23;80.16;1.11;0.59;9.16;0
43.09;67.31;0.7;2;36.56;103.44;0.58;0.3;8.97;0
37.46;84.69;0.7;2;33.04;92.97;0.61;0.22;8.68;0
39.38;68.31;0.7;2;33.05;90.16;0.61;0.28;8.81;0
48.71;73.25;0.7;2;19.27;83.75;1.14;0.61;9.05;0
44.33;58.94;0.7;2;32.96;92.97;1.56;0.86;8.22;0
45.07;48.13;0.7;2;32.08;89.69;1.65;1.05;7.99;0
60.08;71.5;0.7;1;30.3;87.5;1.5;0.81;9.16;0
58.5;69.87;0.7;1;34.94;97.66;0.76;0.42;9;0
41.74;63.94;0.7;2;31.76;88.75;1.26;0.55;9.02;0
44.44;64.19;0.7;2;34.56;97.19;0.91;0.53;9.11;0
40.95;86.5;0.7;2;33.16;95.94;0.58;0.24;8.66;0
46.91;62.25;0.7;2;35.77;103.12;6.18;0.26;9.37;17.31
55.67;49.88;1;2;30.81;85.94;4.01;1.98;7.79;19.26
49.84;84.06;0.7;1;32;89.53;0.84;0.32;8.71;0
44.55;76.37;0.7;2;27.74;95.31;0.53;0.24;8.62;0
46.57;62.12;0.7;2;31.79;89.69;8.7;1.13;9.29;21.88
57.26;65;0.7;1;33.6;96.72;2.46;1.13;9.25;0
45.02;48.13;0.7;2;31.39;88.12;1.62;1.07;7.98;0
44.78;59.19;0.7;2;32.91;93.44;1.66;0.91;8.23;0
63.6;50.56;0.7;1;34.97;99.22;1.77;0.94;8;0
41.74;68.56;0.7;2;34.32;95;0.63;0.29;8.81;0
42.53;68.37;0.7;2;35.32;98.91;0.62;0.29;8.88;0
66.15;74.69;1;2;17;85.62;4.84;1.46;8.94;21.87
60.69;49.5;1;2;31.56;87.97;2.76;1.46;7.84;0
41.74;64;0.7;2;30.86;89.06;0.97;0.54;9.02;0
66.15;74.69;1;2;16.94;88.28;4.77;1.39;8.93;18.93
57.26;65;0.7;1;35.06;97.34;2.42;1.13;9.26;0
61.2;70.12;0.7;1;32.67;91.72;0.77;0.44;8.93;0
41.74;68.62;0.7;2;34.4;94.53;0.63;0.28;8.77;0
62.66;41.25;0.7;1;27.92;90.62;0.84;0.46;8.59;0
44.78;64.56;0.7;2;35.05;98.75;1.19;0.65;9.13;0
51.3;50.38;0.7;1;33.24;92.97;5.28;0.34;7.93;18.34
59.7;53.38;0.7;1;34.81;99.22;1.19;0.81;8.04;0
69.86;62.88;0.7;1;32.74;91.09;2.01;1.12;8.96;0
43.95;52.62;0.7;2;32.51;90.62;4.08;0.57;7.94;18.37
41.74;63.94;0.7;2;31.1;89.06;1.41;0.6;9.02;0
47.14;85.19;0.7;1;30.93;85.78;0.55;0.21;8.7;0
49.39;70.62;0.7;2;32.9;93.28;0.98;0.55;9.29;0
67.28;39.06;0.7;1;31.71;93.44;0.69;0.28;8.61;0
37.24;84.87;0.7;2;32.41;89.84;0.58;0.22;8.7;0
41.74;67.12;0.7;2;35.41;97.66;0.56;0.29;8.86;0
56.92;78.56;0.7;1;25.9;95.62;0.61;0.32;8.78;0
51.08;71.87;0.7;1;31.26;86.09;3.1;0.86;8.82;0.12
39.83;66.94;0.7;2;33.45;92.81;0.55;0.29;9.01;0
68.06;39.13;0.7;1;31.51;97.34;0.61;0.28;8.58;0
46.24;82.12;0.7;2;23.58;97.81;2.81;1.16;8.77;0
51.86;66.44;0.7;1;33.6;96.56;0.56;0.28;8.89;0
46.57;84.06;0.7;1;30.73;85.16;0.61;0.29;8.77;0
49.28;75.31;0.7;2;26.02;103.59;0.71;0.33;8.66;0
63.67;74.94;1;2;19.5;92.66;13.9;1.75;8.76;22.54
50.96;39.69;0.7;2;30.41;96.87;0.64;0.32;8.62;0
43.09;67.44;0.7;2;36.26;102.5;0.59;0.3;9.09;0
43.45;52.5;0.7;2;33.81;95.31;3.94;0.63;7.91;17.45
42.53;68.37;0.7;2;35.84;99.22;0.61;0.29;8.88;0
70.43;39.44;0.7;1;31.11;102.03;0.64;0.32;8.59;0
55.35;59.69;0.7;1;32.44;91.72;2;1.02;8.23;0
41.74;68.56;0.7;2;34.64;95.62;0.64;0.29;8.82;0
52.06;53;0.7;2;34.82;98.59;2.16;1.17;8.04;0
56.31;51.88;0.7;1;30.78;85.78;2.03;1.16;7.94;0
62.89;41.13;0.7;1;27.95;92.03;0.84;0.46;8.59;0
37.24;83.19;0.7;2;34;95.47;13.22;0.07;8.74;21.13
46.13;75.56;0.7;2;26.14;97.66;0.95;0.44;8.65;0
44.33;81.19;0.7;2;20.4;91.56;1.04;0.58;9.16;0
52.76;40;0.7;2;29.86;95.78;0.69;0.35;8.54;0
56.7;69.75;0.7;1;30.85;85.94;0.73;0.39;8.86;0
60.07;53.19;0.7;1;33.43;94.06;2.2;1.08;8.02;0
42.08;58.69;0.7;2;32.6;90.31;1.51;0.84;8.21;0
47.59;60.25;0.7;2;33.47;95.62;2.98;1.1;8.2;0
54;67.94;0.7;1;34.83;96.25;0.59;0.3;8.79;0
46.3;50.19;0.7;2;33.79;95.78;7.62;1.18;7.8;17.44
49.95;38.13;0.7;2;32.47;98.75;0.58;0.25;8.64;0
58.66;48.81;0.7;1;32.59;91.25;1.82;1.13;7.89;0
42.86;60.56;0.7;2;32.71;93.12;4.67;0.78;8.14;19.21
46.22;48.44;0.7;2;32.87;92.19;1.74;1.16;7.92;0
58.39;78.87;0.7;1;25.46;96.72;0.61;0.35;8.82;0
47.02;75.44;0.7;2;25.92;96.09;0.77;0.36;8.64;0
70.09;62.81;0.7;1;32.94;92.5;1.91;1.07;9;0
45.23;48.19;0.7;2;31.81;89.06;1.62;1.04;7.99;0
48.15;85.06;0.7;1;32.75;91.25;0.58;0.22;8.71;0
55.8;78.25;0.7;1;26.48;97.66;0.58;0.3;8.81;0
62.89;41.13;0.7;1;27.98;92.97;0.87;0.46;8.58;0
46.58;51.25;0.7;2;32.1;90.62;1.41;0.99;7.98;0
58.05;69.94;0.7;1;35.2;98.28;0.76;0.44;9.01;0
42.86;60.56;0.7;2;33.1;94.84;4.63;0.6;8.14;20.47
43.2;76.62;0.7;2;27.69;91.87;0.54;0.25;8.64;0
39.71;66.87;0.7;2;32.33;91.41;0.54;0.28;9.03;0
62.1;41;0.7;1;28.24;90.94;0.78;0.44;8.51;0
66.37;37.5;0.7;1;32.99;95.47;0.58;0.24;8.64;0
44.78;76.87;0.7;2;27.24;93.91;0.66;0.29;8.47;0
47.36;84;0.7;1;31.42;92.81;0.58;0.28;8.79;0
55.69;49.75;1;2;30.31;85.31;3.75;2.05;7.78;19.48
69.75;74.31;1;2;15.38;85.47;2.79;1.3;8.87;0
71.11;52.69;1;2;31.11;94.69;3.41;1.75;8.05;0
43.31;72.5;0.7;2;22.05;80;1.13;0.58;8.79;0
52.99;38.38;0.7;2;32.29;102.5;0.61;0.28;8.56;0
49.95;84;0.7;1;32;90.16;1.07;0.49;8.7;0
52.76;39.94;0.7;2;29.92;94.37;0.69;0.35;8.58;0
45.45;72.75;0.7;2;21.31;86.41;0.98;0.52;8.76;0
53.44;69.12;0.7;1;34.41;97.5;0.69;0.27;8.94;0
50.17;85.38;0.7;1;32.52;91.87;0.58;0.21;8.66;0
56.15;49.75;1;2;30.86;85.47;3.76;2.04;7.78;19.03
69.75;74.31;1;2;15.36;86.25;2.85;1.31;8.84;0
56.52;51.88;0.7;1;30.35;85.47;2.13;1.18;7.94;0
38.59;65.62;0.7;2;32.56;91.09;0.61;0.28;9.11;0
45;60.63;0.7;2;35.96;101.87;4.65;0.39;8.16;22.93
65.25;37.88;0.7;1;32.73;96.87;0.58;0.24;8.63;0
63.56;70.12;0.7;1;34.25;97.66;0.79;0.44;8.94;0
49.73;69.19;0.7;1;34.16;94.69;0.67;0.22;8.88;0
42.86;60.5;0.7;2;32.58;91.56;4.3;1.07;8.14;18.25
50.29;69.06;0.7;1;31.73;90.31;0.66;0.27;8.89;0
47.93;70.75;0.7;2;31.84;91.25;1.22;0.63;8.98;0
58.46;48.81;0.7;1;32.45;90.31;1.79;1.13;7.89;0
40.05;83.37;0.7;2;32.15;94.84;0.61;0.26;8.76;0
39.83;66.87;0.7;2;31.63;90.94;0.55;0.28;9.02;0
45.77;48.31;0.7;2;30.73;85.47;1.65;1.08;7.94;0
45.67;72.62;0.7;2;22.22;86.25;1.14;0.52;8.78;0
40.05;83.44;0.7;2;32.12;96.72;0.61;0.27;8.75;0
42.86;64.25;0.7;2;32.78;92.34;0.96;0.56;9.02;0
43.99;81.12;0.7;2;20.6;88.91;1.13;0.59;9.11;0
46.13;75.56;0.7;2;26.28;96.25;0.99;0.46;8.64;0
55.62;49.88;1;2;30.75;85.47;4;2.03;7.79;18.77
38.59;65.62;0.7;2;32.4;90.47;0.66;0.28;9.12;0
39.83;66.87;0.7;2;32.28;91.41;0.56;0.28;9.02;0
60.53;59.5;0.7;1;35.08;98.59;1.85;0.99;8.24;0
39.83;66.94;0.7;2;33.43;92.81;0.55;0.29;9.02;0
57.57;51.81;0.7;1;32.58;91.09;1.8;1.08;7.94;0
53.55;64.87;0.7;1;31.27;88.91;1.78;0.88;9.21;0
72;63.19;0.7;1;35.98;100.31;2.55;1.36;8.98;0
39.38;68.37;0.7;2;31.58;90;0.61;0.28;8.85;0
45.67;72.62;0.7;2;22.19;84.69;1.18;0.54;8.78;0
41.17;65.5;0.7;2;32.32;90.16;3.09;1.09;9.27;0
48.94;65.19;0.7;1;32.68;90.94;3.79;1.09;9;17.3
46.57;70.5;0.7;2;30.75;86.87;0.87;0.48;9.16;0
45.12;48.25;0.7;2;30.84;85.47;1.67;1.04;7.98;0
42.86;60.56;0.7;2;33.7;93.44;4.71;0.72;8.14;17.54
43.31;64.44;0.7;2;32.32;94.53;1.07;0.61;9.07;0
53.55;64.75;0.7;1;31.73;87.81;1.5;0.76;9.43;0
70.31;39.44;0.7;1;31.08;101.56;0.69;0.34;8.59;0
51.97;73.75;0.7;2;17.21;86.25;1.54;0.81;8.94;0
56.59;61.06;1;1;25.24;68.59;5.46;2.88;8.18;18.56
60.53;70.06;0.7;1;32.8;93.28;0.76;0.44;8.94;0
56.47;64.94;0.7;1;34.15;95.78;2;0.96;9.34;0
49.84;84.06;0.7;1;32.12;89.84;0.98;0.38;8.71;0
45.9;72.87;0.7;2;21.44;83.91;1.01;0.52;8.76;0
55.91;68.06;0.7;1;36.64;102.5;0.57;0.31;8.71;0
45.9;72.81;0.7;2;21.48;82.97;0.99;0.52;8.76;0
41.06;65.75;0.7;2;34.79;100;0.54;0.28;9.06;0
44.33;59.06;0.7;2;32.73;92.66;1.56;0.86;8.22;0
43.09;72.5;0.7;2;22.63;84.84;1.1;0.57;8.79;0
42.53;68.37;0.7;2;34.33;98.12;0.61;0.29;8.88;0
43.31;64.37;0.7;2;34.06;94.69;1.03;0.59;8.81;0
46.3;48.31;0.7;2;30.9;86.09;1.66;1.07;7.94;0
56.88;52.88;0.7;2;33.77;102.97;2.47;1.31;8.06;0
57.64;51.81;0.7;1;32.62;91.09;1.86;1.09;7.94;0
49.61;73.31;0.7;2;19.44;87.19;1.18;0.62;9.02;0
56.23;52.88;0.7;2;33.94;100.94;2.43;1.28;8.06;0
47.36;85.12;0.7;1;31.97;89.22;0.58;0.21;8.7;0
54.27;47.44;0.7;1;31.3;87.19;1.47;0.99;7.96;0
51.64;38.25;0.7;2;32.44;96.87;0.58;0.25;8.6;0
50.29;66.19;0.7;1;32.44;91.09;0.58;0.28;9.01;0
46.35;72.94;0.7;2;21.53;81.72;1.01;0.54;8.8;0
49.95;66.19;0.7;1;32.09;90;0.55;0.28;9.05;0
45.99;48.38;0.7;2;32;89.69;1.67;1.09;7.92;0
49.95;38.06;0.7;2;32.55;99.84;0.58;0.25;8.65;0
45.03;48.19;0.7;2;30.89;86.56;1.63;1.04;7.99;0
62.89;41.13;0.7;1;27.92;92.34;0.84;0.46;8.58;0
37.69;84.69;0.7;2;33.1;92.66;0.61;0.22;8.69;0
45.67;72.56;0.7;2;22.31;84.22;1.07;0.56;8.78;0
41.74;67.12;0.7;2;34.43;97.97;0.56;0.29;8.85;0
45.67;72.62;0.7;2;22.23;85.47;1.1;0.56;8.78;0
39.38;68.31;0.7;2;32.72;92.34;0.61;0.28;8.84;0
42.68;48;0.7;2;29.47;81.72;1.56;1.01;7.95;0
63.67;74.94;1;2;19.42;92.97;12.74;1.92;8.79;21.97
46.57;70.44;0.7;2;31.46;89.06;0.86;0.48;9.13;0
58.72;48.81;0.7;1;32.35;89.84;1.77;1.12;7.89;0
46.76;51.25;0.7;2;32.38;92.34;1.39;0.97;7.98;0
41.74;67.19;0.7;2;33.79;96.41;0.56;0.28;8.84;0
42.08;67;0.7;2;35.7;100;0.58;0.29;8.93;0
43.31;76.56;0.7;2;27.39;96.41;0.55;0.24;8.64;0
52.76;39.94;0.7;2;29.98;95.47;0.69;0.35;8.58;0
58.56;48.81;0.7;1;32.24;90;1.8;1.12;7.89;0
58.66;52.06;0.7;1;31.75;88.75;2.46;1.28;7.93;0
42.53;72.5;0.7;2;22.66;84.84;1.1;0.57;8.79;0
50.74;39.88;0.7;2;30.15;91.87;0.64;0.33;8.61;0
39.71;66;0.7;2;34.35;94.69;0.56;0.28;9.05;0
44.89;76.81;0.7;2;27.14;94.37;0.62;0.29;8.48;0
44.1;80.87;0.7;2;21.53;91.25;0.9;0.49;8.88;0
50.96;39.69;0.7;2;30.41;98.59;0.64;0.32;8.62;0
65.25;74;1;2;16.27;80.94;2.13;1.02;9.14;0
44.55;58.75;0.7;2;32.78;93.75;1.4;0.83;8.21;0
44.89;75.87;0.7;2;27.69;93.75;0.72;0.26;8.61;0
37.24;84.81;0.7;2;32.29;89.84;0.58;0.22;8.69;0
63.45;40.81;0.7;1;28.47;92.97;0.75;0.44;8.52;0
46.28;50.25;0.7;2;33.42;94.22;8.45;1.21;7.8;17.18
50.96;39.75;0.7;2;30.35;96.72;0.64;0.34;8.62;0
43.31;72.44;0.7;2;22.81;82.66;1.01;0.54;8.81;0
43.2;67.37;0.7;2;36.28;102.97;0.6;0.3;8.99;0
61.09;70.12;0.7;1;32.57;91.25;0.76;0.44;8.93;0
50.85;39.75;0.7;2;30.38;96.72;0.64;0.32;8.62;0
44.55;58.75;0.7;2;33.53;94.22;1.43;0.83;8.21;0
55.35;59.69;0.7;1;31.85;91.09;1.98;1.02;8.23;0
59.99;53.19;0.7;1;34.02;95.62;2.23;1.09;8.02;0
43.31;64.37;0.7;2;32.88;93.28;1.02;0.59;8.82;0
45.79;72.75;0.7;2;21.82;86.41;0.95;0.52;8.77;0
41.96;65.5;0.7;2;32.19;91.56;3.08;1.25;9.25;0
53.44;69.12;0.7;1;35.33;97.97;0.69;0.26;8.94;0
44.66;76.87;0.7;2;27.19;95.16;0.63;0.27;8.46;0
44.55;76.37;0.7;2;27.88;96.72;0.54;0.24;8.62;0
62.29;50.88;0.7;1;34.65;98.12;1.23;0.89;7.98;0
46.57;81;0.7;2;20.95;95.94;1.01;0.58;8.77;0
66.15;74.69;1;2;16.84;87.19;4.75;1.4;8.92;18.71
44.33;81.25;0.7;2;20.23;89.06;1.07;0.6;9.16;0
56.92;78.56;0.7;1;25.75;96.87;0.61;0.31;8.77;0
44.66;76.87;0.7;2;26.84;94.69;0.63;0.28;8.45;0
63.67;74.94;1;2;19.44;93.59;13.39;1.82;8.78;20.72
71.89;63.19;0.7;1;36;102.19;2.49;1.36;8.98;0
51.86;67.62;0.7;1;33.43;92.03;0.58;0.3;8.86;0
39.83;66.94;0.7;2;33.61;92.97;0.55;0.29;9.02;0
72.45;39.25;0.7;1;31.51;107.66;0.61;0.29;8.54;0
37.69;84.69;0.7;2;33.25;92.81;0.61;0.22;8.68;0
59.63;72.06;0.7;1;31.51;88.44;1.44;0.7;8.83;0
53.44;64.75;0.7;1;31.71;87.66;1.5;0.76;9.41;0
59.85;59.75;0.7;1;32.28;92.03;2.05;1.04;8.23;0
46.46;59.13;0.7;2;34.82;97.5;1.63;0.93;8.23;0
56.59;69.69;0.7;1;31.52;86.09;0.71;0.39;8.83;0
39.38;68.31;0.7;2;32.47;91.25;0.63;0.28;8.85;0
66.26;61.87;0.7;1;35.2;98.59;4.38;1.13;8.56;15.92
43.31;64.37;0.7;2;33.02;93.91;1.03;0.59;8.81;0
54;67.94;0.7;1;34.65;96.09;0.58;0.3;8.79;0
45.9;59.31;0.7;2;33.18;92.5;1.81;0.97;8.23;0
42.86;60.56;0.7;2;32.71;92.66;4.68;0.79;8.14;19.72
47.14;85.25;0.7;1;30.79;85.62;0.58;0.21;8.69;0
49.61;37.13;0.7;2;32.96;95.31;0.61;0.24;8.71;0
39.71;66.87;0.7;2;31.96;90.94;0.57;0.28;9.03;0
64.12;59.94;0.7;1;36.5;101.56;2.39;1.16;8.22;0
50.29;66.19;0.7;1;32.14;91.41;0.57;0.28;9.01;0
54;40.12;0.7;2;29.57;101.25;0.72;0.37;8.54;0
70.2;63;0.7;1;33.4;92.97;2.25;1.23;8.95;0
46.46;73.19;0.7;2;19.94;80.78;1.11;0.57;9.18;0
52.09;68.94;0.7;1;33.39;94.69;0.65;0.28;8.8;0
39.15;83.37;0.7;2;28.07;85.94;3.21;0.71;8.77;0
49.84;84.06;0.7;1;31.94;89.06;0.93;0.38;8.71;0
60.19;70.06;0.7;1;32.82;92.66;0.76;0.43;8.95;0
53.55;64.87;0.7;1;31.48;88.75;1.83;0.88;9.21;0
54.13;47.44;0.7;1;31.01;88.28;1.48;1.01;7.95;0
48.04;70.75;0.7;2;32.89;91.25;1.16;0.65;9.06;0
39.26;65.75;0.7;2;33.04;94.84;0.54;0.28;9.03;0
63.9;74.87;1;2;19.41;92.34;10.96;2.01;8.83;20.97
53.89;67.94;0.7;1;34.62;97.34;0.58;0.3;8.82;0
40.61;66;0.7;2;35.94;100;0.56;0.29;9.2;0
43.87;81.12;0.7;2;20.66;88.44;1.13;0.59;9.07;0
49.95;38.13;0.7;2;32.55;98.59;0.58;0.25;8.64;0
54.01;47.44;0.7;1;31.09;87.81;1.49;1;7.95;0
43.2;67.31;0.7;2;36.55;102.66;0.58;0.29;8.92;0
62.89;41.13;0.7;1;28.07;91.87;0.84;0.46;8.57;0
60.53;59.5;0.7;1;34.07;97.5;1.83;0.99;8.24;0
62.43;50.56;0.7;1;33.5;95.62;1.96;1.01;8.01;0
60.19;70;0.7;1;31.97;91.72;0.76;0.43;8.97;0
42.53;68.37;0.7;2;34.58;99.22;0.63;0.29;8.88;0
50.63;66.69;0.7;1;35.66;101.25;0.57;0.29;9.09;0
46.8;73.19;0.7;2;19.82;80;1.11;0.58;9.17;0
44.66;76.5;0.7;2;27.62;97.03;0.54;0.24;8.64;0
52.76;38.5;0.7;2;32.26;104.22;0.61;0.26;8.56;0
46.8;76.69;0.7;2;26.84;99.22;0.55;0.26;8.56;0
62.33;41;0.7;1;28.18;91.09;0.78;0.45;8.52;0
43.2;76.62;0.7;2;27.59;90.94;0.55;0.26;8.64;0
47.14;85.19;0.7;1;30.7;85.16;0.55;0.21;8.69;0
48.71;73.25;0.7;2;19.53;81.72;1.29;0.61;9.06;0
